player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
LASSE KJÆR MØLLER,GOG,GOG,1688.1,24,VB,False,LEGENDARY,287.3
EMIL JAKOBSEN,GOG,GOG,1410.3,23,VF,False,LEGENDARY,166.8
EMIL LÆRKE,GOG,GOG,1332.6,23,PL,False,ELITE,83.2
JOSEF PUJOL,GOG,GOG,1268.3,24,PL,False,ELITE,114.2
ODINN RIKHARDSSON,GOG,GOG,1266.4,21,HF,False,ELITE,77.6
MATHIAS GIDSEL,GOG,GOG,1231.0,24,HB,False,NORMAL,106.8
FREDERIK KIEHN CLAUSEN,GOG,GOG,1202.6,11,ST,False,NORMAL,1.0
STIG TORE MOEN NILSEN,GOG,GOG,1185.4,23,HB,False,NORMAL,170.4
FREDERIK BO ANDERSEN,GOG,GOG,1174.2,9,HF,False,NORMAL,31.2
OSCAR BERGENDAHL,GOG,GOG,1137.2,23,ST,False,NORMAL,50.7
HENRIK TILSTED,GOG,GOG,1129.5,9,VF,False,NORMAL,16.5
LASSE KRONBORG,GOG,GOG,1107.1,8,ST,False,NORMAL,0.6
ARNAR FREYR ARNARSSON,GOG,GOG,1062.6,21,ST,False,NORMAL,47.6
SØREN HAAGEN ANDREASEN,GOG,GOG,1061.1,21,MV,True,NORMAL,-3.6
NICOLEJ MØLDRUP KRICKAU,GOG,GOG,1056.4,9,Ukendt,False,NORMAL,-2.4
VIKTOR GISLI HALLGRIMSSON,GOG,GOG,1017.6,23,MV,True,NORMAL,2.6
