player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
KRISTINE BREISTØL,TES,Team Esbjerg,1668.3000000000002,36,PL,False,LEGENDARY,279.6
METTE TRANBORG,TES,Team Esbjerg,1528.8,36,HB,False,LEGENDARY,186.5
VILDE MORTENSEN INGSTAD,TES,Team Esbjerg,1441.2,26,ST,False,LEGENDARY,116.4
MARIT RØSBERG JACOBSEN,TES,Team Esbjerg,1437.9,21,HF,False,LEGENDARY,110.3
KAJA KAMP NIELSEN,TES,Team Esbjerg,1413.9,36,ST,False,LEGENDARY,144.1
ANNETTE JENSEN,TES,Team Esbjerg,1405.5,27,PL,False,LEGENDARY,125.3
METTE TRANBORG,TES,Team Esbjerg,1345.0,1,Ukendt,False,NORMAL,0.8
HENNY REISTAD,TES,Team Esbjerg,1319.7,30,PL,False,ELITE,304.7
MARIT MALM FRAFJORD,TES,Team Esbjerg,1287.8000000000002,28,ST,False,ELITE,63.9
LINE JØRGENSEN,TES,Team Esbjerg,1279.5,13,HF,False,ELITE,39.7
ESTAVANA POLMAN,TES,Team Esbjerg,1211.1999999999998,5,PL,False,NORMAL,20.1
SANNA SOLBERG,TES,Team Esbjerg,1196.1,26,VF,False,NORMAL,66.7
MICHALA ELSBERG MØLLER,TES,Team Esbjerg,1174.0,5,HB,False,NORMAL,15.5
MICHALA MØLLER,TES,Team Esbjerg,1140.5,31,PL,False,NORMAL,125.5
BEYZA TÜRKOGLU,TES,Team Esbjerg,1081.9,22,HF,False,NORMAL,66.9
HENNY ELLA REISTAD,TES,Team Esbjerg,1076.7,6,PL,False,NORMAL,61.7
RIKKE POULSEN,TES,Team Esbjerg,1067.5,27,MV,True,NORMAL,-0.2
SANNA CHARLOTTE SOLBERG-ISAKSEN,TES,Team Esbjerg,1029.7,6,VF,False,NORMAL,14.7
BEYZA IREM TÜRKOGLU,TES,Team Esbjerg,1028.7,5,HF,False,NORMAL,13.7
DINAH ECKERLE,TES,Team Esbjerg,1018.6,31,MV,True,NORMAL,3.6
