player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
Shadrach-Amie NSONI,SKI,Skive fH,1316.2,3,MV,True,NORMAL,12.6
Magnus BRANDBYGE,SKI,Skive fH,1252.7,7,MV,True,NORMAL,252.7
