player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
SOFIA DEEN,SKB,Skanderborg Håndbold,1653.1999999999998,30,PL,False,LEGENDARY,252.1
STINE KRISTENSEN,SKB,Skanderborg Håndbold,1238.5,30,HB,False,NORMAL,129.3
EMILIE YTTING PEDERSEN,SKB,Skanderborg Håndbold,1238.3,29,VF,False,NORMAL,92.3
SARAH STOUGAARD,SKB,Skanderborg Håndbold,1203.2,29,VF,False,NORMAL,50.5
KATRINE LARSON,SKB,Skanderborg Håndbold,1197.4,22,PL,False,NORMAL,69.9
STINE BAUN ERIKSEN,SKB,Skanderborg Håndbold,1181.5,29,PL,False,NORMAL,103.1
EMMA GANDRUP ERNST,SKB,Skanderborg Håndbold,1124.6,17,PL,False,NORMAL,47.8
EMILIE BECH,SKB,Skanderborg Håndbold,1109.1,29,HF,False,NORMAL,94.1
MATHILDE STORGAARD,SKB,Skanderborg Håndbold,1102.7,30,ST,False,NORMAL,21.3
MELINA KRISTENSEN,SKB,Skanderborg Håndbold,1094.0,15,HF,False,NORMAL,31.4
CAROLINE AMALIE RASMUSSEN,SKB,Skanderborg Håndbold,1061.2,13,PL,False,NORMAL,46.2
ALBERTE EBLER,SKB,Skanderborg Håndbold,1034.9,16,HF,False,NORMAL,19.9
LOTTE VESTERGAARD,SKB,Skanderborg Håndbold,1032.2,25,PL,False,NORMAL,17.2
THEA HAMANN RASMUSSEN,SKB,Skanderborg Håndbold,1029.8,13,PL,False,NORMAL,14.8
SARAH VEST KIRKELØKKE,SKB,Skanderborg Håndbold,1028.2,24,ST,False,NORMAL,13.2
SOPHIE MOTH,SKB,Skanderborg Håndbold,1023.6,29,MV,True,NORMAL,8.6
THILDE BOESEN,SKB,Skanderborg Håndbold,1016.7,9,ST,False,NORMAL,1.7
ANNA VENG,SKB,Skanderborg Håndbold,1014.0,26,MV,True,NORMAL,-1.0
