player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
LASSE KJÆR MØLLER,GOG,GOG,1330.0,34,VB,False,ELITE,315.0
NICLAS VEST KIRKELØKKE,GOG,GOG,1282.2,29,HB,False,ELITE,267.2
GØRAN SØGAARD JOHANNESEN,GOG,GOG,1219.8,29,PL,False,NORMAL,204.8
MARK STRANDGAARD,GOG,GOG,1171.0,37,HF,False,NORMAL,156.0
MAGNUS JØNDAL,GOG,GOG,1148.7,36,VF,False,NORMAL,133.7
FREDERIK KIEHN CLAUSEN,GOG,GOG,1143.3,37,PL,False,NORMAL,128.3
HENRIK JAKOBSEN,GOG,GOG,1128.2,38,ST,False,NORMAL,113.2
EMIL JAKOBSEN,GOG,GOG,1101.0,28,VF,False,NORMAL,86.0
LASSE KRONBORG,GOG,GOG,1088.2,34,PL,False,NORMAL,73.2
JON ANDERSEN,GOG,GOG,1080.4,22,PL,False,NORMAL,65.4
LARS HALD,GOG,GOG,1058.9,31,ST,False,NORMAL,43.9
FREDERIK BO ANDERSEN,GOG,GOG,1051.6,21,HF,False,NORMAL,36.6
FRANK MIKKELSEN,GOG,GOG,1034.8,34,MV,True,NORMAL,19.8
TORSTEN LAEN,GOG,GOG,1031.4,28,ST,False,NORMAL,16.4
GØRAN SØGAARD JOHANNESEN12,GOG,GOG,1025.8,6,Ukendt,False,NORMAL,10.8
OLE EREVIK,GOG,GOG,1024.9,31,MV,True,NORMAL,9.9
GØRAN SØGAARD JOHANNESENRETUR,GOG,GOG,1024.9,8,VB,False,NORMAL,9.9
EMIL LÆRKE,GOG,GOG,1023.6,6,VB,False,NORMAL,8.6
NICOLEJ MØLDRUP KRICKAU,GOG,GOG,1013.0,6,Ukendt,False,NORMAL,-2.0
NICOLEJ KRICKAU,GOG,GOG,1012.4,10,Ukendt,False,NORMAL,-2.6
