player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
SIMONE CATHRINE PETERSEN,AAU,Aarhus United,1271.7,32,PL,False,ELITE,241.5
CELINE LUNDBYE KRISTIANSEN,AAU,Aarhus United,1224.7,30,PL,False,NORMAL,193.5
JUNE BØTTGER,AAU,Aarhus United,1191.6,32,VF,False,NORMAL,161.1
HELENA ELVER,AAU,Aarhus United,1178.5,32,PL,False,NORMAL,163.5
SOFIE FLADER,AAU,Aarhus United,1134.0,31,PL,False,NORMAL,106.7
MAJBRITT TOFT HANSEN,AAU,Aarhus United,1124.4,32,ST,False,NORMAL,98.2
JULIE PONTOPPIDAN,AAU,Aarhus United,1112.2,23,PL,False,NORMAL,86.0
CHARLOTTE LUND MIKKELSEN,AAU,Aarhus United,1109.2,32,HF,False,NORMAL,94.2
EMMA MOGENSEN,AAU,Aarhus United,1067.2,27,PL,False,NORMAL,38.4
CELINE ELKJÆR HOLST,AAU,Aarhus United,1065.5,16,ST,False,NORMAL,37.7
FREDERIKKE GLAVIND HEDEGAARD,AAU,Aarhus United,1046.6,20,HF,False,NORMAL,31.6
BIRNA BERG HARALDSDOTTIR,AAU,Aarhus United,1038.4,5,MV,True,NORMAL,6.5
MALENE GANDRUP,AAU,Aarhus United,1038.2,6,VF,False,NORMAL,5.7
CELINE LUNDBYE KRISTIANSENRETUR,AAU,Aarhus United,1033.7,7,HB,False,NORMAL,6.0
DITTE VIND,AAU,Aarhus United,1030.0,32,MV,True,NORMAL,-1.0
ANNE-SOFIE ERNSTRØM,AAU,Aarhus United,1027.1,26,MV,True,NORMAL,-0.5
EDITA NUKOVIC,AAU,Aarhus United,1027.1,10,ST,False,NORMAL,12.1
SOPHIA SNOGDAL,AAU,Aarhus United,1026.4,12,VF,False,NORMAL,11.4
