player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
SOFIE BÆK ANDERSEN,SVK,Silkeborg-Voel KFUM,1632.2,31,PL,False,LEGENDARY,265.90000000000003
SOFIE BÆK ANDERSEN,SVK,Silkeborg-Voel KFUM,1626.4,30,PL,False,NORMAL,256.1
EIRA AUNE,SVK,Silkeborg-Voel KFUM,1568.9,32,PL,False,LEGENDARY,301.3
ANN GRETE NØRGAARD,SVK,Silkeborg-Voel KFUM,1473.7,31,VF,False,LEGENDARY,251.4
JULIE JENSEN,SVK,Silkeborg-Voel KFUM,1468.9,24,PL,False,LEGENDARY,143.1
HELENE KINDBERG,SVK,Silkeborg-Voel KFUM,1438.7,25,HB,False,LEGENDARY,157.0
LEA HANSEN,SVK,Silkeborg-Voel KFUM,1334.0,27,HF,False,ELITE,91.3
NATASJA ANDREASEN,SVK,Silkeborg-Voel KFUM,1323.9,12,PL,False,ELITE,72.7
ANNIKA JAKOBSEN,SVK,Silkeborg-Voel KFUM,1299.1,29,HF,False,ELITE,81.3
LOUISE ELLEBÆK,SVK,Silkeborg-Voel KFUM,1278.4,30,PL,False,ELITE,73.4
LINE SKAK,SVK,Silkeborg-Voel KFUM,1263.0,31,ST,False,ELITE,91.0
MATHILDE KRISTENSEN,SVK,Silkeborg-Voel KFUM,1188.8,31,ST,False,NORMAL,72.2
ANNA LILLESØ NIELSEN,SVK,Silkeborg-Voel KFUM,1113.5,6,VF,False,NORMAL,6.5
MAJA MUNCH LAURSEN,SVK,Silkeborg-Voel KFUM,1110.3,14,VF,False,NORMAL,31.0
JAKOB ANDREASEN,SVK,Silkeborg-Voel KFUM,1094.1999999999998,9,Ukendt,False,NORMAL,-1.9
FILIPPA IDÉHN,SVK,Silkeborg-Voel KFUM,1047.8,31,MV,True,NORMAL,2.8
STINE BONDE,SVK,Silkeborg-Voel KFUM,1046.6,28,MV,True,NORMAL,-1.0
