player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
LINE UNO,VHK,Viborg HK,1130.7,13,PL,False,NORMAL,115.7
KRISTINA JØRGENSEN,VHK,Viborg HK,1110.5,13,PL,False,NORMAL,95.5
CARIN STRÖMBERG,VHK,Viborg HK,1098.9,13,PL,False,NORMAL,83.9
LINE HAUGSTED,VHK,Viborg HK,1089.6,12,PL,False,NORMAL,74.6
ANN GRETE NØRGAARD,VHK,Viborg HK,1081.3,13,VF,False,NORMAL,66.3
STINE BODHOLT NIELSEN,VHK,Viborg HK,1048.2,13,ST,False,NORMAL,33.2
SANNA VAN OLPHEN,VHK,Viborg HK,1042.6,12,HB,False,NORMAL,27.6
AMALIE GRØN HANSEN,VHK,Viborg HK,1031.3,8,VF,False,NORMAL,16.3
NATASHA NOLEVSKA,VHK,Viborg HK,1030.2,10,HF,False,NORMAL,15.2
ANNE-SOFIE FILTENBORG NIELSEN,VHK,Viborg HK,1020.5,6,HF,False,NORMAL,5.5
NIKOLINE SKALS LUNDGREEN,VHK,Viborg HK,1019.3,6,HB,False,NORMAL,4.3
RIKKE POULSEN,VHK,Viborg HK,1016.0,12,MV,True,NORMAL,1.0
JOSEPHINE NORDSTRØM,VHK,Viborg HK,1015.0,6,MV,True,NORMAL,0.0
