player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
PETER BALLING,KIF,KIF Kolding,1721.8000000000002,31,HB,False,LEGENDARY,321.9
ANDREAS FLODMAN,KIF,KIF Kolding,1486.4,23,HF,False,LEGENDARY,128.7
THOMAS BOILESEN,KIF,KIF Kolding,1450.4,21,PL,False,LEGENDARY,170.4
CHRIS JØRGENSEN,KIF,KIF Kolding,1414.4,31,PL,False,LEGENDARY,283.4
BENJAMIN PEDERSEN,KIF,KIF Kolding,1376.1,32,ST,False,ELITE,129.5
ANDREAS VÆVER,KIF,KIF Kolding,1369.6,16,VF,False,ELITE,52.2
TIM WINKLER,KIF,KIF Kolding,1326.8,31,MV,True,ELITE,86.0
ÁGÚST ELI BJÖRGVINSSON,KIF,KIF Kolding,1323.8,32,MV,True,ELITE,124.3
ALEXANDER MORSTEN,KIF,KIF Kolding,1298.6,17,ST,False,ELITE,40.1
JESPER MEINBY PEDERSEN,KIF,KIF Kolding,1233.4,32,HF,False,NORMAL,93.5
DANIEL GULDSMED,KIF,KIF Kolding,1174.8,24,ST,False,NORMAL,58.0
EMIL JESSEN,KIF,KIF Kolding,1172.4,23,PL,False,NORMAL,66.3
MATS GORDON KROG,KIF,KIF Kolding,1170.1,32,VF,False,NORMAL,155.1
JENS SVANE PESCHARDT,KIF,KIF Kolding,1163.1,28,PL,False,NORMAL,104.4
ANDREAS BECH ELBÆK,KIF,KIF Kolding,1115.7,5,VB,False,NORMAL,12.7
KRISTIAN KRISTENSEN,KIF,KIF Kolding,1114.8000000000002,8,Ukendt,False,NORMAL,-2.6
VETLE RØNNINGEN,KIF,KIF Kolding,1095.0,29,VB,False,NORMAL,24.9
PETER LUND,KIF,KIF Kolding,1086.8,13,HF,False,NORMAL,22.3
